2018-09-21 15:15:28,085 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=17389315-69b3-46c8-87e3-33af2a5d98ce
2018-09-21 18:02:56,617 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\ServerState.txt
2018-09-21 18:02:56,629 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:02:56,638 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-09-21 18:02:56,692 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=e0e98ae7-c528-4974-849d-e921ab3f24f2
2018-09-21 18:02:56,718 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-09-21 18:02:56,731 [1] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-09-21 18:02:57,612 [13] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-09-21 18:02:57,620 [13] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:02:57,630 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID e0e98ae7-c528-4974-849d-e921ab3f24f2, Hostname localhost, IPv6Address 
2018-09-21 18:02:57,691 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=e0e98ae7-c528-4974-849d-e921ab3f24f2
2018-09-21 18:03:06,698 [20] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=b97cf6be-9a68-4a6b-a2c6-9db59ae388e4
2018-09-21 18:03:06,723 [20] INFO  Photon.Hive.Plugin.PluginManager - Plugin configured: name=WebHooksPlugin1.2
2018-09-21 18:03:06,730 [20] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: BaseUrl=http://photon-photon-pluginsdk-v1.webscript.io
2018-09-21 18:03:06,739 [20] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: IsPersistent=true
2018-09-21 18:03:06,746 [20] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: HasErrorInfo=true
2018-09-21 18:03:06,753 [20] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: PathClose=GameClose
2018-09-21 18:03:06,760 [20] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: PathCreate=GameCreate
2018-09-21 18:03:06,767 [20] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: PathEvent=GameEvent
2018-09-21 18:03:06,773 [20] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: PathGameProperties=GameProperties
2018-09-21 18:03:06,778 [20] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: PathJoin=GameJoin
2018-09-21 18:03:06,785 [20] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: PathLeave=GameLeave
2018-09-21 18:03:06,790 [20] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: PathLoad=GameCreate
2018-09-21 18:03:06,858 [20] INFO  Photon.Hive.Plugin.PluginManager - Loaded Assembly Name=PhotonHive.WebHooksPlugin1.2, Version=4.0.28.11221, Culture=, PublicKey token=, Path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\WebHooksPlugin1.2\\bin\PhotonHive.WebhooksPlugin1.2.dll
2018-09-21 18:03:06,867 [20] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=mscorlib, Version=4.0.0.0, Culture=, PublicKey token=B7-7A-5C-56-19-34-E0-89, Path=
2018-09-21 18:03:06,874 [20] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=PhotonHivePlugin, Version=1.0.15.11060, Culture=, PublicKey token=, Path=
2018-09-21 18:03:06,883 [20] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=Newtonsoft.Json, Version=6.0.0.0, Culture=, PublicKey token=30-AD-4F-E6-B2-A6-AE-ED, Path=
2018-09-21 18:03:06,891 [20] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=System, Version=4.0.0.0, Culture=, PublicKey token=B7-7A-5C-56-19-34-E0-89, Path=
2018-09-21 18:03:06,899 [20] INFO  Photon.Hive.Plugin.PluginManager - Plugin Type Photon.Hive.Plugin.WebHooks.PluginFactory from assembly PhotonHive.WebHooksPlugin1.2, Version=4.0.28.11221, Culture=neutral, PublicKeyToken=null was successfuly created
2018-09-21 18:03:06,906 [20] INFO  Photon.Hive.Plugin.PluginManager - Plugin manager (version=1.0.15.11060) is setup. type=Photon.Hive.Plugin.WebHooks.PluginFactory;path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\WebHooksPlugin1.2\\bin\PhotonHive.WebhooksPlugin1.2.dll;version=1.0.15.11060
2018-09-21 18:03:07,335 [20] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-09-21 18:03:07,344 [20] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-09-21 18:03:07,355 [20] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-09-21 18:03:07,372 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-09-21 18:03:07,380 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-09-21 18:03:07,385 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-09-21 18:03:07,392 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-09-21 18:03:07,398 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-09-21 18:03:07,403 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-09-21 18:03:07,408 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-09-21 18:03:07,415 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-09-21 18:03:07,421 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-09-21 18:03:07,426 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-09-21 18:03:07,431 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-09-21 18:03:07,436 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-09-21 18:03:07,441 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-09-21 18:03:07,446 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-09-21 18:03:07,460 [20] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config. Using default settings... (Could not find file 'D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config'.)
2018-09-21 18:03:07,473 [20] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\ServerState.txt
2018-09-21 18:03:07,479 [20] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:03:07,486 [20] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-09-21 18:03:07,498 [20] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=b97cf6be-9a68-4a6b-a2c6-9db59ae388e4
2018-09-21 18:03:07,520 [20] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
2018-09-21 18:03:07,529 [20] INFO  Photon.SocketServer.Diagnostics.CounterPublisher - CounterPublisher started publishing ExitGames.Diagnostics.Monitoring.CounterSamplePublisher to ExitGames.Diagnostics.Monitoring.CounterSampleSender
2018-09-21 18:03:07,539 [20] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=e0e98ae7-c528-4974-849d-e921ab3f24f2
2018-09-21 18:03:07,545 [20] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-09-21 18:03:07,548 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=2, reason=ManagedDisconnect, detail=), serverId=e0e98ae7-c528-4974-849d-e921ab3f24f2
2018-09-21 18:03:07,555 [20] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=e0e98ae7-c528-4974-849d-e921ab3f24f2
2018-09-21 18:03:07,563 [20] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-09-21 18:03:07,581 [19] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2018-09-21 18:03:07,587 [19] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:03:07,596 [19] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID b97cf6be-9a68-4a6b-a2c6-9db59ae388e4, Hostname localhost, IPv6Address 
2018-09-21 18:03:07,619 [10] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=b97cf6be-9a68-4a6b-a2c6-9db59ae388e4
2018-09-21 18:03:15,800 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=b97cf6be-9a68-4a6b-a2c6-9db59ae388e4
2018-09-21 18:03:15,806 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=Game
2018-09-21 18:03:15,809 [19] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - connection to master closed (id=3, reason=ManagedDisconnect, detail=), serverId=b97cf6be-9a68-4a6b-a2c6-9db59ae388e4
2018-09-21 18:03:15,840 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=b97cf6be-9a68-4a6b-a2c6-9db59ae388e4
2018-09-21 18:03:15,846 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=Game
2018-09-21 18:03:22,382 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=c9cea866-7478-4203-b289-e99ec20c846f
2018-09-21 18:03:22,404 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin configured: name=WebHooksPlugin1.2
2018-09-21 18:03:22,411 [1] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: BaseUrl=http://photon-photon-pluginsdk-v1.webscript.io
2018-09-21 18:03:22,416 [1] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: IsPersistent=true
2018-09-21 18:03:22,422 [1] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: HasErrorInfo=true
2018-09-21 18:03:22,430 [1] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: PathClose=GameClose
2018-09-21 18:03:22,437 [1] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: PathCreate=GameCreate
2018-09-21 18:03:22,445 [1] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: PathEvent=GameEvent
2018-09-21 18:03:22,452 [1] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: PathGameProperties=GameProperties
2018-09-21 18:03:22,458 [1] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: PathJoin=GameJoin
2018-09-21 18:03:22,465 [1] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: PathLeave=GameLeave
2018-09-21 18:03:22,472 [1] INFO  Photon.Hive.Plugin.PluginManager - 	Attribute: PathLoad=GameCreate
2018-09-21 18:03:22,544 [1] INFO  Photon.Hive.Plugin.PluginManager - Loaded Assembly Name=PhotonHive.WebHooksPlugin1.2, Version=4.0.28.11221, Culture=, PublicKey token=, Path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\WebHooksPlugin1.2\\bin\PhotonHive.WebhooksPlugin1.2.dll
2018-09-21 18:03:22,555 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=mscorlib, Version=4.0.0.0, Culture=, PublicKey token=B7-7A-5C-56-19-34-E0-89, Path=
2018-09-21 18:03:22,564 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=PhotonHivePlugin, Version=1.0.15.11060, Culture=, PublicKey token=, Path=
2018-09-21 18:03:22,573 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=Newtonsoft.Json, Version=6.0.0.0, Culture=, PublicKey token=30-AD-4F-E6-B2-A6-AE-ED, Path=
2018-09-21 18:03:22,586 [1] INFO  Photon.Hive.Plugin.PluginManager - Referenced Assembly Name=System, Version=4.0.0.0, Culture=, PublicKey token=B7-7A-5C-56-19-34-E0-89, Path=
2018-09-21 18:03:22,621 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin Type Photon.Hive.Plugin.WebHooks.PluginFactory from assembly PhotonHive.WebHooksPlugin1.2, Version=4.0.28.11221, Culture=neutral, PublicKeyToken=null was successfuly created
2018-09-21 18:03:22,649 [1] INFO  Photon.Hive.Plugin.PluginManager - Plugin manager (version=1.0.15.11060) is setup. type=Photon.Hive.Plugin.WebHooks.PluginFactory;path=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Plugins\WebHooksPlugin1.2\\bin\PhotonHive.WebhooksPlugin1.2.dll;version=1.0.15.11060
2018-09-21 18:03:23,180 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2018-09-21 18:03:23,188 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2018-09-21 18:03:23,200 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TokenCreator intialized with an expiration of 02:46:40
2018-09-21 18:03:23,216 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2018-09-21 18:03:23,226 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2018-09-21 18:03:23,234 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2018-09-21 18:03:23,241 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2018-09-21 18:03:23,250 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2018-09-21 18:03:23,258 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2018-09-21 18:03:23,266 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2018-09-21 18:03:23,273 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2018-09-21 18:03:23,281 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2018-09-21 18:03:23,288 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2018-09-21 18:03:23,296 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2018-09-21 18:03:23,303 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2018-09-21 18:03:23,310 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2018-09-21 18:03:23,318 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2018-09-21 18:03:23,336 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Could not initialize Feedback Control System from configuration: Invalid configuration file D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config. Using default settings... (Could not find file 'D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\Workload.config'.)
2018-09-21 18:03:23,351 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\ServerState.txt
2018-09-21 18:03:23,362 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2018-09-21 18:03:23,371 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2018-09-21 18:03:23,389 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=c9cea866-7478-4203-b289-e99ec20c846f
2018-09-21 18:03:23,422 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=Game; AppPath=D:\School\Year 3\Minor\Card_Game_Repository\Photon-OnPremise-Server-SDK\deploy\LoadBalancing\GameServer, Type=Photon.LoadBalancing.GameServer.GameApplication 
